iter	Passed	Remaining
414	1214	1712
415	1218	1709
416	1218	1704
417	1220	1700
418	1222	1695
419	1224	1690
420	1225	1685
421	1226	1679
422	1227	1674
423	1230	1671
424	1232	1667
425	1235	1664
426	1237	1661
427	1240	1657
428	1241	1652
429	1243	1648
430	1245	1644
431	1246	1639
432	1248	1634
433	1250	1630
434	1251	1625
435	1253	1621
436	1254	1616
437	1255	1610
438	1256	1605
439	1257	1600
440	1257	1594
441	1258	1589
442	1259	1583
443	1260	1578
444	1261	1573
445	1262	1568
446	1263	1563
447	1264	1557
448	1265	1552
449	1266	1547
450	1267	1542
451	1267	1537
452	1268	1531
453	1269	1526
454	1270	1521
455	1271	1516
456	1272	1511
457	1273	1507
458	1274	1502
459	1275	1497
460	1276	1492
461	1278	1488
462	1279	1483
463	1280	1479
464	1281	1474
465	1282	1469
466	1283	1464
467	1283	1459
468	1284	1454
469	1285	1449
470	1286	1444
471	1287	1440
472	1288	1435
473	1289	1431
474	1291	1426
475	1292	1422
476	1294	1419
477	1296	1415
478	1298	1412
479	1299	1408
480	1300	1403
481	1301	1398
482	1302	1394
483	1303	1389
484	1304	1385
485	1306	1381
486	1307	1377
487	1309	1374
488	1310	1369
489	1311	1365
490	1312	1361
491	1314	1356
492	1315	1352
493	1316	1348
494	1317	1344
495	1319	1340
496	1321	1337
497	1327	1338
498	1329	1334
499	1332	1332
500	1333	1328
501	1334	1323
502	1334	1318
503	1335	1314
504	1336	1310
505	1340	1308
506	1344	1307
507	1346	1304
508	1350	1302
509	1352	1299
510	1355	1297
511	1357	1293
512	1358	1289
513	1359	1285
514	1360	1281
515	1363	1278
516	1364	1275
517	1366	1271
518	1367	1267
519	1368	1263
520	1369	1259
521	1369	1254
522	1370	1249
523	1371	1245
524	1396	1263
525	1398	1259
526	1399	1256
527	1402	1253
528	1403	1249
529	1410	1250
530	1420	1254
531	1421	1250
532	1422	1246
533	1427	1245
534	1428	1242
535	1433	1240
536	1435	1237
537	1451	1246
538	1453	1243
539	1457	1241
540	1458	1237
541	1459	1233
542	1460	1229
543	1462	1225
544	1464	1222
545	1465	1218
546	1467	1214
547	1468	1211
548	1469	1207
549	1471	1203
550	1472	1199
551	1473	1196
552	1474	1192
553	1476	1188
554	1478	1185
555	1479	1181
556	1481	1178
557	1482	1174
558	1484	1170
559	1486	1167
560	1487	1163
561	1488	1159
562	1489	1155
563	1490	1151
564	1490	1147
565	1491	1143
566	1492	1140
567	1493	1136
568	1494	1132
569	1496	1128
570	1497	1125
571	1498	1121
572	1499	1117
573	1500	1113
574	1502	1110
575	1503	1106
576	1505	1103
577	1506	1099
578	1507	1096
579	1509	1092
580	1510	1089
581	1511	1085
582	1512	1082
583	1513	1078
584	1515	1074
585	1516	1071
586	1517	1067
587	1518	1064
588	1519	1060
589	1521	1057
590	1523	1054
591	1524	1050
592	1527	1048
593	1527	1044
594	1528	1040
595	1529	1037
596	1530	1033
597	1531	1029
598	1532	1026
599	1533	1022
600	1534	1018
601	1535	1015
602	1536	1011
603	1537	1008
604	1538	1004
605	1539	1000
606	1540	997
607	1542	994
608	1543	991
609	1544	987
610	1545	984
611	1546	980
612	1547	977
613	1548	973
614	1549	970
615	1550	966
616	1551	963
617	1552	959
618	1553	956
619	1554	952
620	1555	949
621	1558	947
622	1559	943
623	1560	940
624	1561	937
625	1562	933
626	1563	930
627	1564	926
628	1565	923
629	1566	920
630	1567	916
631	1568	913
632	1569	909
633	1570	906
634	1571	903
635	1572	900
636	1575	897
637	1576	894
638	1577	891
639	1578	887
640	1579	884
641	1580	881
642	1581	878
643	1582	874
644	1583	871
645	1584	868
646	1585	864
647	1586	861
648	1587	858
649	1588	855
650	1589	852
651	1590	849
652	1591	845
653	1592	842
654	1594	839
655	1595	836
656	1596	833
657	1597	830
658	1598	827
659	1599	823
660	1600	820
661	1601	817
662	1602	814
663	1603	811
664	1604	808
665	1605	805
666	1606	802
667	1607	799
668	1609	796
669	1610	793
670	1611	790
671	1612	787
672	1613	783
673	1614	780
674	1615	777
675	1617	775
676	1618	772
677	1619	769
678	1621	766
679	1622	763
680	1623	760
681	1624	757
682	1626	754
683	1628	752
684	1628	749
685	1629	745
686	1630	742
687	1632	740
688	1633	737
689	1634	734
690	1635	731
691	1636	728
692	1638	725
693	1639	723
694	1641	720
695	1642	717
696	1643	714
697	1644	711
698	1645	708
699	1647	705
700	1648	703
701	1649	700
702	1650	697
703	1652	694
704	1653	691
705	1655	689
706	1657	686
707	1659	684
708	1660	681
709	1661	678
710	1662	675
711	1663	672
712	1667	671
713	1669	668
714	1673	667
715	1698	673
716	1699	670
717	1700	667
718	1701	665
719	1702	662
720	1703	659
721	1704	656
722	1706	653
723	1707	650
724	1708	647
725	1709	645
726	1710	642
727	1711	639
728	1713	636
729	1714	634
730	1715	631
731	1715	628
732	1717	625
733	1719	623
734	1720	620
735	1721	617
736	1722	614
737	1723	611
738	1724	609
739	1725	606
740	1726	603
741	1728	601
742	1729	598
743	1730	595
744	1731	592
745	1732	589
746	1733	587
747	1734	584
748	1736	581
749	1737	579
750	1738	576
751	1739	573
752	1741	571
753	1742	568
754	1743	565
755	1745	563
756	1746	560
757	1747	557
758	1748	555
759	1750	552
760	1752	550
761	1753	547
762	1754	544
763	1756	542
764	1757	539
765	1759	537
766	1761	535
767	1762	532
768	1763	529
769	1770	528
770	1772	526
771	1773	523
772	1776	521
773	1777	519
774	1778	516
775	1781	514
776	1782	511
777	1783	509
778	1784	506
779	1785	503
780	1787	501
781	1789	498
782	1791	496
783	1794	494
784	1795	491
785	1796	489
786	1797	486
787	1798	483
788	1800	481
789	1801	478
790	1803	476
791	1808	474
792	1810	472
793	1811	469
794	1812	467
795	1813	464
796	1814	462
797	1816	459
798	1817	457
799	1818	454
800	1819	452
801	1820	449
802	1822	446
803	1823	444
804	1824	442
805	1826	439
806	1827	437
807	1829	434
808	1830	432
809	1832	429
810	1837	428
811	1838	425
812	1838	422
813	1840	420
814	1841	417
815	1842	415
816	1853	415
817	1855	412
818	1857	410
819	1859	408
820	1860	405
821	1862	403
822	1864	400
823	1865	398
824	1881	399
825	1882	396
826	1883	394
827	1884	391
828	1885	389
829	1886	386
830	1889	384
831	1891	381
832	1892	379
833	1893	376
834	1894	374
835	1896	371
836	1897	369
837	1898	367
838	1900	364
839	1901	362
840	1902	359
841	1904	357
842	1905	354
843	1907	352
844	1909	350
845	1911	347
846	1912	345
847	1914	343
848	1915	340
849	1917	338
850	1918	335
851	1920	333
852	1922	331
853	1923	328
854	1925	326
855	1926	324
856	1927	321
857	1928	319
858	1929	316
859	1930	314
860	1931	311
861	1932	309
862	1934	307
863	1935	304
864	1936	302
865	1937	299
866	1938	297
867	1939	295
868	1940	292
869	1941	290
870	1942	287
871	1943	285
872	1945	282
873	1946	280
874	1948	278
875	1949	275
876	1950	273
877	1952	271
878	1953	268
879	1954	266
880	1956	264
881	1958	262
882	1959	259
883	1962	257
884	1963	255
885	1964	252
886	1965	250
887	1968	248
888	1970	246
889	1974	243
890	1975	241
891	1977	239
892	1978	237
893	1979	234
894	1980	232
895	1981	230
896	1983	227
897	1984	225
898	1985	223
899	1987	220
900	1988	218
901	1989	216
902	1991	213
903	1993	211
904	1994	209
905	2016	209
906	2020	207
907	2024	205
908	2033	203
909	2036	201
910	2037	199
911	2038	196
912	2040	194
913	2042	192
914	2043	189
915	2044	187
916	2045	185
917	2047	182
918	2048	180
919	2050	178
920	2052	176
921	2054	173
922	2055	171
923	2056	169
924	2057	166
925	2058	164
926	2059	162
927	2060	159
928	2061	157
929	2063	155
930	2064	152
931	2065	150
932	2067	148
933	2069	146
934	2070	143
935	2071	141
936	2072	139
937	2073	137
938	2074	134
939	2076	132
940	2077	130
941	2078	127
942	2079	125
943	2081	123
944	2082	121
945	2083	118
946	2084	116
947	2085	114
948	2086	112
949	2087	109
950	2088	107
951	2089	105
952	2091	103
953	2092	100
954	2095	98
955	2097	96
956	2099	94
957	2102	92
958	2104	89
959	2107	87
960	2109	85
961	2110	83
962	2112	81
963	2113	78
964	2126	77
965	2127	74
966	2129	72
967	2131	70
968	2132	68
969	2134	66
970	2135	63
971	2136	61
972	2137	59
973	2139	57
974	2141	54
975	2142	52
976	2145	50
977	2146	48
978	2148	46
979	2149	43
980	2151	41
981	2153	39
982	2155	37
983	2158	35
984	2159	32
985	2160	30
986	2161	28
987	2165	26
988	2166	24
989	2167	21
990	2168	19
991	2170	17
992	2173	15
993	2174	13
994	2175	10
995	2176	8
996	2177	6
997	2178	4
998	2179	2
999	2180	0
3532	86
976	3534	83
977	3535	79
978	3536	75
979	3538	72
980	3539	68
981	3541	64
982	3580	61
983	3582	58
984	3584	54
985	3586	50
986	3588	47
987	3590	43
988	3593	39
989	3595	36
990	3597	32
991	3600	29
992	3602	25
993	3605	21
994	3608	18
995	3626	14
996	3628	10
997	3629	7
998	3631	3
999	3632	0
473	363
963	9475	353
964	9477	343
965	9479	333
966	9480	323
967	9482	313
968	9483	303
969	9508	294
970	9517	284
971	9518	274
972	9519	264
973	9521	254
974	9522	244
975	9524	234
976	9525	224
977	9527	214
978	9528	204
979	9528	194
980	9554	185
981	9555	175
982	9557	165
983	9558	155
984	9592	146
985	9612	136
986	9614	126
987	9615	116
988	9626	107
989	9627	97
990	9628	87
991	9629	77
992	9630	67
993	9633	58
994	9634	48
995	9635	38
996	9635	28
997	9637	19
998	9638	9
999	9650	0
